""	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Probes"	"Symbol"	"Ensembl_id"	"Biotype1"	"Biotype2"	"Synonyms"	"Platform"
"1560818_at"	0.2	0.109	1.61	-5.514252	0.0414	"1560818_at"	"LINC00944"	"ENST00000656536|ENST00000655370|ENST00000660736|ENST00000546117|ENST00000656909|ENST00000665131|ENST00000654541|ENST00000659004|ENST00000670633|ENSG00000256128|ENST00000540684|ENST00000666903|ENST00000661743|ENST00000671627"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"LINC00944-209|LINC00944-208|LINC00944-213|LINC00944-206|LINC00944-210|LINC00944-218|LINC00944-207|LINC00944-211|LINC00944-221|LINC00944|LINC00944-202|LINC00944-220|LINC00944-214|LINC00944-222"	"GPL570"
"1555533_at"	0.2	0.109	1.61	-5.512535	0.0415	"1555533_at"	"QRFPR"	"ENSG00000186867"	"gene"	"protein_coding"	"QRFPR"	"GPL570"
"230280_at"	0.2	0.109	1.61	-5.511367	0.0421	"230280_at"	"TRIM9"	"ENSG00000100505"	"gene"	"protein_coding"	"TRIM9"	"GPL570"
"1553052_at"	0.2	0.109	1.61	-5.513208	0.0353	"1553052_at"	"WFDC13"	"ENSG00000168634"	"gene"	"protein_coding"	"WFDC13"	"GPL570"
"1568634_a_at"	0.2	0.109	1.61	-5.513153	0.0394	"1568634_a_at"	"LRRC66"	"ENSG00000188993"	"gene"	"protein_coding"	"LRRC66"	"GPL570"
"235955_at"	0.201	0.109	1.61	-5.516116	0.0372	"235955_at"	"MARVELD2"	"ENSG00000152939"	"gene"	"protein_coding"	"MARVELD2"	"GPL570"
"206504_at"	0.199	0.109	1.61	-5.510316	0.0404	"206504_at"	"CYP24A1"	"ENSG00000019186"	"gene"	"protein_coding"	"CYP24A1"	"GPL570"
"235020_at"	0.2	0.109	-1.61	-5.511027	-0.117	"235020_at"	"TAF4B"	"ENSG00000141384"	"gene"	"protein_coding"	"TAF4B"	"GPL570"
"1562247_at"	0.202	0.11	1.6	-5.523177	0.0658	"1562247_at"	"AC105046.1"	"ENSG00000261026|ENST00000566457"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC105046.1|AC105046.1-201"	"GPL570"
"213073_at"	0.201	0.11	1.6	-5.518615	0.0409	"213073_at"	"ZFYVE26"	"ENSG00000072121|ENST00000394455"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"ZFYVE26|ZFYVE26-202"	"GPL570"
"232831_at"	0.202	0.11	1.6	-5.521822	0.0511	"232831_at"	"LRFN5"	"ENSG00000165379"	"gene"	"protein_coding"	"LRFN5"	"GPL570"
"204970_s_at"	0.201	0.11	1.6	-5.518666	0.0518	"204970_s_at"	"MAFG"	"ENSG00000197063"	"gene"	"protein_coding"	"MAFG"	"GPL570"
"214665_s_at"	0.201	0.11	1.6	-5.519404	0.0537	"214665_s_at"	"CHP1"	"ENSG00000187446"	"gene"	"protein_coding"	"CHP1"	"GPL570"
"233179_x_at"	0.201	0.11	1.6	-5.520656	0.0486	"233179_x_at"	"SIRT6"	"ENSG00000077463"	"gene"	"protein_coding"	"SIRT6"	"GPL570"
"208333_at"	0.202	0.11	1.6	-5.523194	0.0538	"208333_at"	"LHX5"	"ENSG00000089116"	"gene"	"protein_coding"	"LHX5"	"GPL570"
"224846_at"	0.202	0.11	1.6	-5.522226	0.116	"224846_at"	"SHKBP1"	"ENSG00000160410|ENST00000594973|ENST00000598201"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"SHKBP1|SHKBP1-205|SHKBP1-216"	"GPL570"
"1557366_at"	0.201	0.11	1.61	-5.517085	0.0588	"1557366_at"	"CCDC144CP"	"ENST00000580574"	"lnc_RNA"	"processed_transcript"	"CCDC144CP-203"	"GPL570"
"1558398_at"	0.201	0.11	1.61	-5.516784	0.0459	"1558398_at"	"ANKRD24"	"ENSG00000089847"	"gene"	"protein_coding"	"ANKRD24"	"GPL570"
"235481_at"	0.201	0.11	-1.6	-5.519019	-0.0341	"235481_at"	"AC034236.2"	"ENSG00000271918|ENST00000606662"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC034236.2|AC034236.2-201"	"GPL570"
"1553321_a_at"	0.201	0.11	-1.61	-5.517061	-0.0418	"1553321_a_at"	"SULT1C4"	"ENSG00000198075"	"gene"	"protein_coding"	"SULT1C4"	"GPL570"
"213739_at"	0.202	0.11	-1.6	-5.521639	-0.0712	"213739_at"	"AL158212.3"	"ENSG00000260917|ENST00000564352"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL158212.3|AL158212.3-201"	"GPL570"
"241015_at"	0.201	0.11	-1.61	-5.516568	-0.115	"241015_at"	"AP000787.1"	"ENSG00000245552|ENST00000534864|ENST00000663579|ENST00000657854|ENST00000534891|ENST00000665652|ENST00000670623"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"AP000787.1|AP000787.1-202|AP000787.1-209|AP000787.1-204|AP000787.1-210|AP000787.1-211|AP000787.1-212"	"GPL570"
"204918_s_at"	0.202	0.11	-1.6	-5.521892	-0.129	"204918_s_at"	"MLLT3"	"ENSG00000171843"	"gene"	"protein_coding"	"MLLT3"	"GPL570"
"1557618_at"	0.201	0.11	1.6	-5.520019	0.0458	"1557618_at"	"LINC01622"	"ENSG00000286785|ENST00000655659|ENST00000612554|ENST00000662378"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA"	"LINC01622|LINC01622-202|LINC01622-201|LINC01622-204"	"GPL570"
"244692_at"	0.202	0.11	-1.6	-5.522804	-0.0642	"244692_at"	"CYP4F22"	"ENSG00000171954"	"gene"	"protein_coding"	"CYP4F22"	"GPL570"
"205222_at"	0.203	0.111	-1.6	-5.529667	-0.0516	"205222_at"	"EHHADH"	"ENSG00000113790"	"gene"	"protein_coding"	"EHHADH"	"GPL570"
"212949_at"	0.203	0.111	-1.6	-5.52988	-0.0636	"212949_at"	"NCAPH"	"ENSG00000121152"	"gene"	"protein_coding"	"NCAPH"	"GPL570"
"241146_at"	0.202	0.111	-1.6	-5.525137	-0.0387	"241146_at"	"MAGI2"	"ENSG00000226978|ENST00000411616"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"MAGI2-AS2|MAGI2-AS2-201"	"GPL570"
"234860_at"	0.202	0.111	1.6	-5.525579	0.0885	"234860_at"	"TRAV20"	"ENSG00000211800"	"gene"	"TR_V_gene"	"TRAV20"	"GPL570"
"1563482_at"	0.203	0.111	1.6	-5.526383	0.0592	"1563482_at"	"DPYSL2"	"ENSG00000092964"	"gene"	"protein_coding"	"DPYSL2"	"GPL570"
"238725_at"	0.202	0.111	-1.6	-5.524331	-0.0789	"238725_at"	"IRF1"	"ENSG00000125347|ENST00000681634|ENST00000680594|ENST00000679964|ENST00000679786|ENST00000679945|ENST00000681049|ENST00000680380"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript"	"IRF1|IRF1-247|IRF1-233|IRF1-227|IRF1-222|IRF1-226|IRF1-237|IRF1-231"	"GPL570"
"208005_at"	0.203	0.111	1.6	-5.529825	0.0555	"208005_at"	"NTN1"	"ENSG00000065320"	"gene"	"protein_coding"	"NTN1"	"GPL570"
"1556148_s_at"	0.203	0.111	-1.6	-5.529563	-0.0521	"1556148_s_at"	"AC069224.1"	"ENSG00000260572|ENST00000566372"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC069224.1|AC069224.1-201"	"GPL570"
"218130_at"	0.202	0.111	-1.6	-5.525766	-0.0443	"218130_at"	"CYBC1"	"ENSG00000178927|ENST00000536759|ENST00000578895|ENST00000585044"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron"	"CYBC1|CYBC1-205|CYBC1-214|CYBC1-237"	"GPL570"
"211892_s_at"	0.203	0.111	1.6	-5.529525	0.047	"211892_s_at"	"PTGIS"	"ENSG00000124212|ENST00000478971"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"PTGIS|PTGIS-202"	"GPL570"
"210697_at"	0.202	0.111	-1.6	-5.52428	-0.0729	"210697_at"	"ZNF257"	"ENSG00000197134"	"gene"	"protein_coding"	"ZNF257"	"GPL570"
"220149_at"	0.203	0.111	-1.6	-5.528953	-0.0463	"220149_at"	"MAB21L4"	"ENSG00000172478"	"gene"	"protein_coding"	"MAB21L4"	"GPL570"
"220115_s_at"	0.203	0.111	1.6	-5.528424	0.0388	"220115_s_at"	"CDH10"	"ENST00000502921|ENSG00000040731"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"CDH10-202|CDH10"	"GPL570"
"219742_at"	0.202	0.111	-1.6	-5.523585	-0.0697	"219742_at"	"PRR7"	"ENSG00000131188"	"gene"	"protein_coding"	"PRR7"	"GPL570"
"229889_at"	0.202	0.111	-1.6	-5.524219	-0.127	"229889_at"	"LRRC75A"	"ENST00000409887|ENSG00000181350"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"LRRC75A-202|LRRC75A"	"GPL570"
"206230_at"	0.203	0.111	1.6	-5.526279	0.0465	"206230_at"	"LHX1"	"ENSG00000273706"	"gene"	"protein_coding"	"LHX1"	"GPL570"
"1553276_at"	0.202	0.111	1.6	-5.525491	0.0318	"1553276_at"	"ZNF560"	"ENSG00000198028"	"gene"	"protein_coding"	"ZNF560"	"GPL570"
"240770_at"	0.204	0.112	1.6	-5.532533	0.0478	"240770_at"	"TMEM171"	"ENSG00000157111"	"gene"	"protein_coding"	"TMEM171"	"GPL570"
"205799_s_at"	0.204	0.112	-1.6	-5.532043	-0.05	"205799_s_at"	"SLC3A1"	"ENSG00000138079"	"gene"	"protein_coding"	"SLC3A1"	"GPL570"
"220965_s_at"	0.204	0.112	1.59	-5.533393	0.0509	"220965_s_at"	"RSPH6A"	"ENSG00000104941"	"gene"	"protein_coding"	"RSPH6A"	"GPL570"
"205795_at"	0.205	0.112	1.59	-5.536105	0.0533	"205795_at"	"NRXN3"	"ENSG00000021645"	"gene"	"protein_coding"	"NRXN3"	"GPL570"
"40255_at"	0.204	0.112	-1.6	-5.531299	-0.0409	"40255_at"	"DDX28"	"ENSG00000182810"	"gene"	"protein_coding"	"DDX28"	"GPL570"
"205569_at"	0.205	0.112	-1.59	-5.537136	-0.23	"205569_at"	"LAMP3"	"ENSG00000078081"	"gene"	"protein_coding"	"LAMP3"	"GPL570"
"218559_s_at"	0.204	0.112	-1.59	-5.533842	-0.11	"218559_s_at"	"MAFB"	"ENSG00000204103"	"gene"	"protein_coding"	"MAFB"	"GPL570"
"236055_at"	0.204	0.112	1.59	-5.533286	0.0518	"236055_at"	"DQX1"	"ENSG00000144045"	"gene"	"protein_coding"	"DQX1"	"GPL570"
"205179_s_at"	0.204	0.112	-1.6	-5.53268	-0.0922	"205179_s_at"	"ADAM8"	"ENSG00000151651"	"gene"	"protein_coding"	"ADAM8"	"GPL570"
"1552432_at"	0.204	0.112	1.59	-5.535383	0.0457	"1552432_at"	"MFSD6L"	"ENSG00000185156"	"gene"	"protein_coding"	"MFSD6L"	"GPL570"
"230279_at"	0.203	0.112	-1.6	-5.53086	-0.0654	"230279_at"	"LINC01504"	"ENST00000659727|ENST00000451596|ENST00000451152|ENST00000653572|ENST00000665957|ENST00000436054|ENSG00000225434|ENST00000657951"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"LINC01504-206|LINC01504-203|LINC01504-202|LINC01504-204|LINC01504-207|LINC01504-201|LINC01504|LINC01504-205"	"GPL570"
"212613_at"	0.205	0.112	-1.59	-5.536321	-0.11	"212613_at"	"BTN3A2"	"ENSG00000186470"	"gene"	"protein_coding"	"BTN3A2"	"GPL570"
"1562944_at"	0.204	0.112	1.59	-5.535893	0.0444	"1562944_at"	"ZNF707"	"ENST00000508587|ENSG00000181135"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"ZNF707-204|ZNF707"	"GPL570"
"243048_at"	0.204	0.112	1.59	-5.534609	0.061	"243048_at"	"CECR7"	"ENST00000441006|ENST00000609932|ENST00000609596"	"lnc_RNA|lnc_RNA|lnc_RNA"	"processed_transcript|processed_transcript|processed_transcript"	"CECR7-202|CECR7-204|CECR7-203"	"GPL570"
"241430_at"	0.204	0.112	1.59	-5.534391	0.0595	"241430_at"	"TEX37"	"ENSG00000172073"	"gene"	"protein_coding"	"TEX37"	"GPL570"
"241479_at"	0.204	0.112	1.59	-5.535661	0.0353	"241479_at"	"LINC02267"	"ENSG00000248510|ENST00000522173"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC02267|LINC02267-202"	"GPL570"
"219438_at"	0.204	0.112	-1.59	-5.534089	-0.0553	"219438_at"	"NKAIN1"	"ENSG00000084628"	"gene"	"protein_coding"	"NKAIN1"	"GPL570"
"226375_at"	0.206	0.113	-1.59	-5.542373	-0.0882	"226375_at"	"LMTK2"	"ENSG00000164715"	"gene"	"protein_coding"	"LMTK2"	"GPL570"
"220156_at"	0.205	0.113	-1.59	-5.538362	-0.0548	"220156_at"	"EFCAB1"	"ENSG00000034239|ENST00000521002"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"EFCAB1|EFCAB1-204"	"GPL570"
"235913_at"	0.205	0.113	-1.59	-5.538918	-0.067	"235913_at"	"ZNF880"	"ENSG00000221923"	"gene"	"protein_coding"	"ZNF880"	"GPL570"
"218755_at"	0.205	0.113	-1.59	-5.540047	-0.0724	"218755_at"	"KIF20A"	"ENSG00000112984"	"gene"	"protein_coding"	"KIF20A"	"GPL570"
"212155_at"	0.205	0.113	1.59	-5.538459	0.0952	"212155_at"	"RNF187"	"ENSG00000168159|ENST00000482739"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"RNF187|RNF187-202"	"GPL570"
"218699_at"	0.205	0.113	-1.59	-5.538145	-0.0772	"218699_at"	"RAB29"	"ENSG00000117280"	"gene"	"protein_coding"	"RAB29"	"GPL570"
"216969_s_at"	0.206	0.113	1.59	-5.542826	0.0532	"216969_s_at"	"KIF22"	"ENST00000563666|ENSG00000079616"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"KIF22-205|KIF22"	"GPL570"
"242447_at"	0.206	0.113	-1.59	-5.543109	-0.0474	"242447_at"	"C3orf70"	"ENSG00000187068"	"gene"	"protein_coding"	"C3orf70"	"GPL570"
"232718_at"	0.206	0.113	1.59	-5.543362	0.0535	"232718_at"	"LINC00589"	"ENST00000662593|ENSG00000251191|ENST00000518623|ENST00000506121"	"lnc_RNA|ncRNA_gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA"	"LINC00589-203|LINC00589|LINC00589-202|LINC00589-201"	"GPL570"
"215657_at"	0.205	0.113	1.59	-5.537551	0.0333	"215657_at"	"SLC26A3"	"ENSG00000091138"	"gene"	"protein_coding"	"SLC26A3"	"GPL570"
"218550_s_at"	0.205	0.113	1.59	-5.538558	0.0563	"218550_s_at"	"LRRC20"	"ENSG00000172731"	"gene"	"protein_coding"	"LRRC20"	"GPL570"
"221582_at"	0.205	0.113	-1.59	-5.537836	-0.137	"221582_at"	"H2AW"	"ENSG00000181218"	"gene"	"protein_coding"	"H2AW"	"GPL570"
"1564212_at"	0.206	0.113	-1.59	-5.543606	-0.0355	"1564212_at"	"AC092656.1"	"ENST00000503243"	"lnc_RNA"	"processed_transcript"	"AC092656.1-201"	"GPL570"
"208971_at"	0.206	0.113	-1.59	-5.541678	-0.0533	"208971_at"	"UROD"	"ENSG00000126088|ENST00000494399|ENST00000472254|ENST00000465678"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron"	"UROD|UROD-219|UROD-212|UROD-209"	"GPL570"
"229561_at"	0.207	0.114	1.59	-5.546622	0.0395	"229561_at"	"CARMIL3"	"ENSG00000186648|ENST00000559694|ENST00000560349"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"CARMIL3|CARMIL3-202|CARMIL3-203"	"GPL570"
"1569305_a_at"	0.207	0.114	1.58	-5.549866	0.0578	"1569305_a_at"	"LINC01834"	"ENSG00000261316|ENST00000567374"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC01834|LINC01834-201"	"GPL570"
"208438_s_at"	0.207	0.114	-1.59	-5.547312	-0.0569	"208438_s_at"	"FGR"	"ENSG00000000938"	"gene"	"protein_coding"	"FGR"	"GPL570"
"1561083_at"	0.207	0.114	-1.59	-5.546406	-0.0404	"1561083_at"	"LINC01254"	"ENSG00000260913|ENST00000567609|ENST00000566225"	"ncRNA_gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"LINC01254|LINC01254-202|LINC01254-201"	"GPL570"
"215356_at"	0.207	0.114	-1.58	-5.549341	-0.0841	"215356_at"	"TDRD12"	"ENSG00000173809"	"gene"	"protein_coding"	"TDRD12"	"GPL570"
"1553459_at"	0.206	0.114	1.59	-5.544599	0.0507	"1553459_at"	"CCDC150"	"ENST00000471546|ENST00000498512|ENST00000495513|ENSG00000144395"	"lnc_RNA|lnc_RNA|lnc_RNA|gene"	"retained_intron|processed_transcript|processed_transcript|protein_coding"	"CCDC150-213|CCDC150-219|CCDC150-217|CCDC150"	"GPL570"
"1561624_at"	0.206	0.114	1.59	-5.545066	0.0446	"1561624_at"	"AC027458.1"	"ENSG00000260457|ENST00000563639"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC027458.1|AC027458.1-201"	"GPL570"
"221323_at"	0.207	0.114	1.59	-5.547001	0.0476	"221323_at"	"ULBP1"	"ENSG00000111981"	"gene"	"protein_coding"	"ULBP1"	"GPL570"
"229247_at"	0.207	0.114	-1.59	-5.545924	-0.0823	"229247_at"	"FBLN7"	"ENSG00000144152"	"gene"	"protein_coding"	"FBLN7"	"GPL570"
"210576_at"	0.207	0.114	-1.59	-5.546242	-0.0438	"210576_at"	"CYP4F8"	"ENST00000622291|ENST00000585349|ENST00000589778|ENSG00000186526|ENST00000590745"	"lnc_RNA|lnc_RNA|lnc_RNA|gene|lnc_RNA"	"retained_intron|retained_intron|processed_transcript|protein_coding|retained_intron"	"CYP4F8-212|CYP4F8-203|CYP4F8-206|CYP4F8|CYP4F8-209"	"GPL570"
"1562972_at"	0.207	0.114	1.59	-5.547072	0.0599	"1562972_at"	"LINC00929"	"ENSG00000259150|ENST00000665527|ENST00000666709|ENST00000653113|ENST00000668127|ENST00000663189|ENST00000665897|ENST00000663624|ENST00000556159|ENST00000663322|ENST00000653950|ENST00000655889|ENST00000556213|ENST00000658161|ENST00000662745|ENST00000669086|ENST00000655230|ENST00000553382|ENST00000656772|ENST00000658029|ENST00000557672"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"LINC00929|LINC00929-217|LINC00929-219|LINC00929-206|LINC00929-220|LINC00929-214|LINC00929-218|LINC00929-216|LINC00929-202|LINC00929-215|LINC00929-207|LINC00929-209|LINC00929-203|LINC00929-212|LINC00929-213|LINC00929-221|LINC00929-208|LINC00929-201|LINC00929-210|LINC00929-211|LINC00929-205"	"GPL570"
"225271_at"	0.207	0.114	1.58	-5.548817	0.111	"225271_at"	"TMEM63B"	"ENSG00000137216"	"gene"	"protein_coding"	"TMEM63B"	"GPL570"
"219568_x_at"	0.208	0.114	1.58	-5.5512	0.0391	"219568_x_at"	"SOX18"	"ENSG00000203883"	"gene"	"protein_coding"	"SOX18"	"GPL570"
"222008_at"	0.207	0.114	-1.59	-5.547854	-0.0487	"222008_at"	"COL9A1"	"ENST00000486080|ENSG00000112280|ENST00000360859"	"lnc_RNA|gene|lnc_RNA"	"processed_transcript|protein_coding|processed_transcript"	"COL9A1-207|COL9A1|COL9A1-203"	"GPL570"
"223761_at"	0.207	0.114	1.58	-5.549456	0.0595	"223761_at"	"FGF19"	"ENSG00000162344"	"gene"	"protein_coding"	"FGF19"	"GPL570"
"235758_at"	0.207	0.114	-1.59	-5.545341	-0.131	"235758_at"	"PNMA6A"	"ENSG00000235961"	"gene"	"protein_coding"	"PNMA6A"	"GPL570"
"217765_at"	0.207	0.114	1.59	-5.546776	0.0389	"217765_at"	"NRBP1"	"ENSG00000115216|ENST00000460499"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"NRBP1|NRBP1-206"	"GPL570"
"235203_at"	0.207	0.114	-1.58	-5.548733	-0.0751	"235203_at"	"AC145207.5"	"ENSG00000263731|ENST00000582866"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC145207.5|AC145207.5-201"	"GPL570"
"241743_at"	0.207	0.114	-1.59	-5.547352	-0.0584	"241743_at"	"AC006059.1"	"ENSG00000230084|ENST00000438017|ENST00000445452|ENST00000653434|ENST00000668806|ENST00000434363"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"AC006059.1|AC006059.1-201|AC006059.1-202|AC006059.1-203|AC006059.1-204|AC006059.1-205"	"GPL570"
"238099_at"	0.206	0.114	-1.59	-5.545155	-0.0498	"238099_at"	"AC113410.4"	"ENSG00000286408|ENST00000665702"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC113410.4|AC113410.4-201"	"GPL570"
"211445_x_at"	0.207	0.114	1.58	-5.549664	0.0573	"211445_x_at"	"CGREF1"	"ENSG00000138028"	"gene"	"protein_coding"	"CGREF1"	"GPL570"
"204974_at"	0.209	0.115	1.58	-5.555793	0.0573	"204974_at"	"RAB3A"	"ENSG00000105649"	"gene"	"protein_coding"	"RAB3A"	"GPL570"
"218672_at"	0.208	0.115	-1.58	-5.551737	-0.0374	"218672_at"	"SCNM1"	"ENST00000497147|ENST00000459799|ENSG00000163156"	"lnc_RNA|lnc_RNA|gene"	"processed_transcript|processed_transcript|protein_coding"	"SCNM1-206|SCNM1-203|SCNM1"	"GPL570"
"208300_at"	0.209	0.115	-1.58	-5.557615	-0.0517	"208300_at"	"PTPRH"	"ENSG00000080031"	"gene"	"protein_coding"	"PTPRH"	"GPL570"
"219545_at"	0.208	0.115	1.58	-5.55449	0.061	"219545_at"	"KCTD14"	"ENSG00000151364"	"gene"	"protein_coding"	"KCTD14"	"GPL570"
"204442_x_at"	0.209	0.115	1.58	-5.555311	0.0789	"204442_x_at"	"LTBP4"	"ENSG00000090006|ENST00000595118"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"LTBP4|LTBP4-212"	"GPL570"
"210046_s_at"	0.209	0.115	1.58	-5.555797	0.0598	"210046_s_at"	"IDH2"	"ENSG00000182054"	"gene"	"protein_coding"	"IDH2"	"GPL570"
"204434_at"	0.209	0.115	1.58	-5.554943	0.0467	"204434_at"	"SPATA2"	"ENSG00000158480"	"gene"	"protein_coding"	"SPATA2"	"GPL570"
"1569462_x_at"	0.209	0.115	1.58	-5.556751	0.0517	"1569462_x_at"	"KCNT1"	"ENST00000490363|ENSG00000107147"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"KCNT1-210|KCNT1"	"GPL570"
"209891_at"	0.209	0.115	-1.58	-5.555919	-0.0583	"209891_at"	"SPC25"	"ENSG00000152253|ENST00000479309"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"SPC25|SPC25-204"	"GPL570"
"204309_at"	0.209	0.115	1.58	-5.554891	0.0496	"204309_at"	"CYP11A1"	"ENST00000498141|ENSG00000140459"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"CYP11A1-208|CYP11A1"	"GPL570"
"1569971_at"	0.208	0.115	1.58	-5.552115	0.0366	"1569971_at"	"AC063923.2"	"ENSG00000261364|ENST00000562158"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC063923.2|AC063923.2-201"	"GPL570"
"236486_at"	0.209	0.115	-1.58	-5.555236	-0.0905	"236486_at"	"AC132872.5"	"ENSG00000287737|ENST00000660277|ENST00000659963|ENST00000663689|ENST00000656989|ENST00000661217"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"AC132872.5|AC132872.5-202|AC132872.5-203|AC132872.5-204|AC132872.5-205|AC132872.5-207"	"GPL570"
"208090_s_at"	0.208	0.115	1.58	-5.55383	0.0566	"208090_s_at"	"AIRE"	"ENST00000337909|ENST00000397994|ENSG00000160224|ENST00000530812"	"lnc_RNA|lnc_RNA|gene|lnc_RNA"	"retained_intron|retained_intron|protein_coding|retained_intron"	"AIRE-202|AIRE-203|AIRE|AIRE-205"	"GPL570"
"237522_at"	0.208	0.115	-1.58	-5.554242	-0.0543	"237522_at"	"AL157394.3"	"ENSG00000286116|ENST00000651408"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL157394.3|AL157394.3-201"	"GPL570"
"231367_s_at"	0.208	0.115	1.58	-5.55427	0.0482	"231367_s_at"	"AL161421.1"	"ENSG00000275202|ENST00000619666"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL161421.1|AL161421.1-201"	"GPL570"
"205098_at"	0.209	0.115	-1.58	-5.557587	-0.105	"205098_at"	"CCR1"	"ENSG00000163823"	"gene"	"protein_coding"	"CCR1"	"GPL570"
"204810_s_at"	0.209	0.115	-1.58	-5.556426	-0.0542	"204810_s_at"	"CKM"	"ENSG00000104879"	"gene"	"protein_coding"	"CKM"	"GPL570"
"1555573_at"	0.209	0.115	1.58	-5.556879	0.0341	"1555573_at"	"CFAP46"	"ENST00000475340|ENSG00000171811"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"CFAP46-206|CFAP46"	"GPL570"
"214605_x_at"	0.209	0.115	1.58	-5.557663	0.0453	"214605_x_at"	"GPR1"	"ENSG00000183671"	"gene"	"protein_coding"	"GPR1"	"GPL570"
"204897_at"	0.208	0.115	-1.58	-5.554162	-0.0929	"204897_at"	"PTGER4"	"ENSG00000171522"	"gene"	"protein_coding"	"PTGER4"	"GPL570"
"243346_at"	0.208	0.115	-1.58	-5.553544	-0.0315	"243346_at"	"LMOD3"	"ENSG00000163380"	"gene"	"protein_coding"	"LMOD3"	"GPL570"
