""	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Probes"	"Symbol"	"Ensembl_id"	"Biotype1"	"Biotype2"	"Synonyms"	"Platform"
"223906_s_at"	0.7190429	0.421	-0.81143126	-5.878268	-0.0586	"223906_s_at"	"TEX101"	"ENSG00000131126|ENST00000601707"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"TEX101|TEX101-202"	"GPL570"
"241527_at"	0.7190429	0.421	-0.81149462	-5.878218	-0.0399	"241527_at"	"AC105133.1"	"ENSG00000259213|ENST00000560453"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC105133.1|AC105133.1-202"	"GPL570"
"240406_at"	0.7190429	0.421	0.81144188	-5.878259	0.07	"240406_at"	"AF129075.2"	"ENSG00000273254|ENST00000608809"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AF129075.2|AF129075.2-201"	"GPL570"
"208565_at"	0.7190967	0.421	-0.81091754	-5.87867	-0.0479	"208565_at"	"MC5R"	"ENSG00000176136"	"gene"	"protein_coding"	"MC5R"	"GPL570"
"228499_at"	0.7190429	0.421	0.81144636	-5.878256	0.093	"228499_at"	"PFKFB4"	"ENSG00000114268"	"gene"	"protein_coding"	"PFKFB4"	"GPL570"
"220013_at"	0.7195314	0.421	-0.81028541	-5.879164	-0.0668	"220013_at"	"EPHX3"	"ENSG00000105131"	"gene"	"protein_coding"	"EPHX3"	"GPL570"
"229907_at"	0.7190938	0.421	0.81105825	-5.87856	0.0726	"229907_at"	"AL391988.1"	"ENSG00000277879|ENST00000614747"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL391988.1|AL391988.1-201"	"GPL570"
"220510_at"	0.7190938	0.421	0.81102873	-5.878583	0.0533	"220510_at"	"RHBG"	"ENSG00000132677|ENST00000618120"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"RHBG|RHBG-207"	"GPL570"
"222959_at"	0.7199875	0.422	0.80862137	-5.880464	0.0325	"222959_at"	"CNGB3"	"ENSG00000170289"	"gene"	"protein_coding"	"CNGB3"	"GPL570"
"206227_at"	0.7196445	0.422	0.81001154	-5.879379	0.0526	"206227_at"	"CILP"	"ENSG00000138615"	"gene"	"protein_coding"	"CILP"	"GPL570"
"1554982_a_at"	0.7196445	0.422	0.80997665	-5.879406	0.0299	"1554982_a_at"	"EQTN"	"ENSG00000120160|ENST00000484994"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"EQTN|EQTN-203"	"GPL570"
"218468_s_at"	0.7196559	0.422	-0.80982095	-5.879528	-0.037	"218468_s_at"	"GREM1"	"ENSG00000166923"	"gene"	"protein_coding"	"GREM1"	"GPL570"
"232850_at"	0.7196559	0.422	0.80973617	-5.879594	0.0416	"232850_at"	"DCDC2"	"ENSG00000146038"	"gene"	"protein_coding"	"DCDC2"	"GPL570"
"206023_at"	0.7196559	0.422	0.80971986	-5.879607	0.0448	"206023_at"	"NMU"	"ENSG00000109255"	"gene"	"protein_coding"	"NMU"	"GPL570"
"206953_s_at"	0.7199812	0.422	-0.80895804	-5.880202	-0.0383	"206953_s_at"	"ADGRL2"	"ENST00000674198|ENST00000472424|ENSG00000117114|ENST00000469377"	"lnc_RNA|lnc_RNA|gene|lnc_RNA"	"retained_intron|retained_intron|protein_coding|processed_transcript"	"ADGRL2-224|ADGRL2-218|ADGRL2|ADGRL2-217"	"GPL570"
"211464_x_at"	0.7201323	0.422	0.80839554	-5.880641	0.087	"211464_x_at"	"CASP6"	"ENSG00000138794"	"gene"	"protein_coding"	"CASP6"	"GPL570"
"232389_at"	0.7195888	0.422	0.81011769	-5.879296	0.0409	"232389_at"	"WIPF3"	"ENSG00000122574"	"gene"	"protein_coding"	"WIPF3"	"GPL570"
"206002_at"	0.7196559	0.422	-0.80959868	-5.879701	-0.0425	"206002_at"	"ADGRG2"	"ENSG00000173698"	"gene"	"protein_coding"	"ADGRG2"	"GPL570"
"234117_at"	0.7199875	0.422	-0.80859071	-5.880488	-0.0442	"234117_at"	"NPSR1"	"ENSG00000197085|ENST00000419766|ENST00000539747|ENST00000439852"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA"	"NPSR1-AS1|NPSR1-AS1-202|NPSR1-AS1-207|NPSR1-AS1-206"	"GPL570"
"230960_at"	0.7199875	0.422	-0.80866541	-5.88043	-0.0494	"230960_at"	"IGDCC3"	"ENSG00000174498"	"gene"	"protein_coding"	"IGDCC3"	"GPL570"
"200923_at"	0.7199812	0.422	0.80882837	-5.880303	0.175	"200923_at"	"LGALS3BP"	"ENSG00000108679"	"gene"	"protein_coding"	"LGALS3BP"	"GPL570"
"236942_at"	0.7199812	0.422	-0.80902385	-5.88015	-0.0399	"236942_at"	"CCDC182"	"ENSG00000166329"	"gene"	"protein_coding"	"CCDC182"	"GPL570"
"210225_x_at"	0.7196559	0.422	0.80957912	-5.879717	0.0827	"210225_x_at"	"LILRB3"	"ENSG00000204577"	"gene"	"protein_coding"	"LILRB3"	"GPL570"
"236823_at"	0.7203872	0.423	0.80771912	-5.881168	0.0544	"236823_at"	"IDS"	"ENSG00000010404"	"gene"	"protein_coding"	"IDS"	"GPL570"
"227107_at"	0.720646	0.423	0.80731249	-5.881485	0.0678	"227107_at"	"AP002784.1"	"ENSG00000250519|ENST00000655054"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AP002784.1|AP002784.1-205"	"GPL570"
"217365_at"	0.7203872	0.423	0.80777931	-5.881121	0.0635	"217365_at"	"PRAMEF11"	"ENSG00000239810"	"gene"	"protein_coding"	"PRAMEF11"	"GPL570"
"204015_s_at"	0.720745	0.423	0.80713658	-5.881622	0.0568	"204015_s_at"	"DUSP4"	"ENSG00000120875"	"gene"	"protein_coding"	"DUSP4"	"GPL570"
"219702_at"	0.7201765	0.423	-0.80824486	-5.880758	-0.0559	"219702_at"	"PLAC1"	"ENSG00000170965|ENST00000476971"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"PLAC1|PLAC1-204"	"GPL570"
"1555322_at"	0.7204027	0.423	-0.80767556	-5.881202	-0.0536	"1555322_at"	"PP2672"	"ENSG00000279261|ENST00000640945|ENST00000624397"	"ncRNA_gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"PP2672|PP2672-202|PP2672-201"	"GPL570"
"1564945_at"	0.7203872	0.423	-0.80777562	-5.881124	-0.0382	"1564945_at"	"AC084357.2"	"ENSG00000249753|ENST00000509615"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC084357.2|AC084357.2-201"	"GPL570"
"233483_at"	0.7202973	0.423	-0.80802558	-5.880929	-0.0515	"233483_at"	"TBC1D27P"	"ENST00000261651"	"lnc_RNA"	"processed_transcript"	"TBC1D27P-201"	"GPL570"
"238646_at"	0.7203438	0.423	0.80794222	-5.880994	0.0598	"238646_at"	"AC091271.1"	"ENSG00000273702|ENST00000611877"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC091271.1|AC091271.1-201"	"GPL570"
"1558289_at"	0.7203872	0.423	-0.80773047	-5.881159	-0.0559	"1558289_at"	"AC096887.1"	"ENSG00000272305"	"gene"	"protein_coding"	"AC096887.1"	"GPL570"
"220148_at"	0.7217878	0.424	0.80486603	-5.883389	0.14	"220148_at"	"ALDH8A1"	"ENSG00000118514"	"gene"	"protein_coding"	"ALDH8A1"	"GPL570"
"1559936_at"	0.7212016	0.424	-0.80632512	-5.882254	-0.0441	"1559936_at"	"AC106820.3"	"ENSG00000260095|ENST00000561653"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC106820.3|AC106820.3-201"	"GPL570"
"222406_s_at"	0.7217878	0.424	0.80493721	-5.883333	0.0851	"222406_s_at"	"PNRC2"	"ENSG00000189266"	"gene"	"protein_coding"	"PNRC2"	"GPL570"
"229734_at"	0.721104	0.424	-0.80647168	-5.88214	-0.0549	"229734_at"	"IGSF9B"	"ENSG00000080854"	"gene"	"protein_coding"	"IGSF9B"	"GPL570"
"242961_x_at"	0.7217524	0.424	-0.80538407	-5.882986	-0.243	"242961_x_at"	"SAMD12"	"ENSG00000281641|ENST00000625758|ENST00000658340|ENST00000664584|ENST00000629661"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"SAMD12-AS1|SAMD12-AS1-201|SAMD12-AS1-203|SAMD12-AS1-205|SAMD12-AS1-202"	"GPL570"
"206206_at"	0.721389	0.424	-0.8060631	-5.882458	-0.0969	"206206_at"	"CD180"	"ENSG00000134061"	"gene"	"protein_coding"	"CD180"	"GPL570"
"211111_at"	0.7217524	0.424	0.80521675	-5.883116	0.0375	"211111_at"	"HGC6.3"	"ENSG00000235994|ENST00000538528"	"ncRNA_gene|lnc_RNA"	"lncRNA|retained_intron"	"HGC6.3|HGC6.3-202"	"GPL570"
"1554181_at"	0.7210351	0.424	0.80661185	-5.882031	0.0418	"1554181_at"	"SNX32"	"ENSG00000172803|ENST00000530101"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"SNX32|SNX32-204"	"GPL570"
"1557812_a_at"	0.7217524	0.424	0.80520287	-5.883127	0.0539	"1557812_a_at"	"AC090945.1"	"ENSG00000287042|ENST00000654595"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC090945.1|AC090945.1-201"	"GPL570"
"230204_at"	0.7217524	0.424	0.80520977	-5.883122	0.0417	"230204_at"	"HAPLN1"	"ENSG00000145681"	"gene"	"protein_coding"	"HAPLN1"	"GPL570"
"214286_at"	0.7217524	0.424	-0.8053043	-5.883048	-0.0619	"214286_at"	"GNAT1"	"ENSG00000114349"	"gene"	"protein_coding"	"GNAT1"	"GPL570"
"201756_at"	0.7220184	0.425	0.80400669	-5.884056	0.0422	"201756_at"	"RPA2"	"ENSG00000117748"	"gene"	"protein_coding"	"RPA2"	"GPL570"
"220064_at"	0.7217878	0.425	-0.80464359	-5.883562	-0.0678	"220064_at"	"TTC21B"	"ENST00000489714|ENST00000486672|ENST00000680249|ENST00000680904|ENST00000681167|ENSG00000123607|ENST00000680657"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|gene|lnc_RNA"	"processed_transcript|retained_intron|retained_intron|retained_intron|processed_transcript|protein_coding|retained_intron"	"TTC21B-207|TTC21B-206|TTC21B-218|TTC21B-225|TTC21B-230|TTC21B|TTC21B-221"	"GPL570"
"230061_at"	0.7218242	0.425	0.8045101	-5.883665	0.03	"230061_at"	"TM4SF18"	"ENSG00000163762"	"gene"	"protein_coding"	"TM4SF18"	"GPL570"
"1553217_s_at"	0.7225311	0.425	0.80322555	-5.884662	0.0509	"1553217_s_at"	"ZNF41"	"ENSG00000147124"	"gene"	"protein_coding"	"ZNF41"	"GPL570"
"1564595_at"	0.7218242	0.425	-0.80448037	-5.883688	-0.0446	"1564595_at"	"LINC01103"	"ENSG00000234781|ENST00000430551"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC01103|LINC01103-201"	"GPL570"
"231120_x_at"	0.7217878	0.425	-0.80469755	-5.88352	-0.0342	"231120_x_at"	"PKIB"	"ENSG00000135549"	"gene"	"protein_coding"	"PKIB"	"GPL570"
"1558856_at"	0.7223757	0.425	-0.80352383	-5.884431	-0.0491	"1558856_at"	"DMRTA2"	"ENSG00000142700"	"gene"	"protein_coding"	"DMRTA2"	"GPL570"
"234388_at"	0.7225607	0.425	-0.80312147	-5.884743	-0.0795	"234388_at"	"TRAV30"	"ENSG00000259092"	"gene"	"TR_V_gene"	"TRAV30"	"GPL570"
"239781_at"	0.7217878	0.425	0.80463644	-5.883567	0.048	"239781_at"	"LINC00545"	"ENSG00000236094|ENST00000665143|ENST00000440633"	"ncRNA_gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"LINC00545|LINC00545-202|LINC00545-201"	"GPL570"
"1558867_at"	0.7217878	0.425	0.80470322	-5.883515	0.0251	"1558867_at"	"DSE"	"ENST00000645959|ENST00000449314|ENST00000453463|ENSG00000111817|ENST00000607094"	"lnc_RNA|lnc_RNA|lnc_RNA|gene|lnc_RNA"	"processed_transcript|processed_transcript|processed_transcript|protein_coding|retained_intron"	"DSE-214|DSE-205|DSE-207|DSE|DSE-210"	"GPL570"
"1566204_at"	0.721985	0.425	-0.80415077	-5.883944	-0.042	"1566204_at"	"AL355377.2"	"ENSG00000279489"	"gene"	"TEC"	"AL355377.2"	"GPL570"
"231261_at"	0.7225087	0.425	-0.80329238	-5.88461	-0.0476	"231261_at"	"CATSPERG"	"ENST00000492088|ENSG00000099338"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"CATSPERG-215|CATSPERG"	"GPL570"
"237930_at"	0.7226213	0.426	-0.80297109	-5.884859	-0.0416	"237930_at"	"AC004540.1"	"ENST00000653790|ENSG00000214870|ENST00000439120|ENST00000430548|ENST00000421862|ENST00000653576|ENST00000668828|ENST00000671222|ENST00000660902|ENST00000659679|ENST00000654666|ENST00000657230|ENST00000664882|ENST00000661822|ENST00000653226|ENST00000658860|ENST00000663877"	"lnc_RNA|ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"AC004540.1-226|AC004540.1|AC004540.1-201|AC004540.1-202|AC004540.1-203|AC004540.1-207|AC004540.1-223|AC004540.1-225|AC004540.1-209|AC004540.1-210|AC004540.1-213|AC004540.1-215|AC004540.1-224|AC004540.1-218|AC004540.1-219|AC004540.1-221|AC004540.1-217"	"GPL570"
"220986_s_at"	0.7231115	0.426	0.80182855	-5.885744	0.0363	"220986_s_at"	"TIGD6"	"ENSG00000164296"	"gene"	"protein_coding"	"TIGD6"	"GPL570"
"231379_at"	0.7231115	0.426	-0.80182427	-5.885748	-0.0491	"231379_at"	"AC005906.2"	"ENST00000638655|ENST00000639919|ENST00000640468|ENST00000639869|ENST00000640128|ENST00000639700|ENST00000638736|ENST00000639573|ENST00000540533|ENST00000639114|ENST00000538202|ENSG00000256654|ENST00000640877|ENST00000640962|ENST00000640862|ENST00000639005"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|retained_intron|lncRNA|lncRNA|lncRNA|lncRNA|retained_intron|retained_intron|retained_intron|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"AC005906.2-208|AC005906.2-209|AC005906.2-210|AC005906.2-212|AC005906.2-214|AC005906.2-215|AC005906.2-216|AC005906.2-217|AC005906.2-218|AC005906.2-219|AC005906.2-220|AC005906.2|AC005906.2-201|AC005906.2-203|AC005906.2-205|AC005906.2-207"	"GPL570"
"1559611_at"	0.7226363	0.426	-0.80293257	-5.884889	-0.0358	"1559611_at"	"TMEM75"	"ENSG00000280055|ENST00000624314"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"TMEM75|TMEM75-201"	"GPL570"
"233680_at"	0.7231205	0.426	-0.80166556	-5.885871	-0.0338	"233680_at"	"LINC02149"	"ENST00000651224|ENSG00000249332"	"lnc_RNA|ncRNA_gene"	"lncRNA|lncRNA"	"LINC02149-203|LINC02149"	"GPL570"
"224708_at"	0.7231262	0.426	0.80159779	-5.885923	0.0466	"224708_at"	"KIAA2013"	"ENSG00000116685"	"gene"	"protein_coding"	"KIAA2013"	"GPL570"
"203236_s_at"	0.7229204	0.426	0.80245587	-5.885259	0.0807	"203236_s_at"	"LGALS9"	"ENST00000481514|ENST00000486774|ENSG00000168961"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"LGALS9-206|LGALS9-207|LGALS9"	"GPL570"
"241078_at"	0.7230011	0.426	-0.80228055	-5.885394	-0.0471	"241078_at"	"SLC35E4"	"ENSG00000100036"	"gene"	"protein_coding"	"SLC35E4"	"GPL570"
"205207_at"	0.7230763	0.426	-0.80204679	-5.885575	-0.0454	"205207_at"	"IL6"	"ENSG00000136244"	"gene"	"protein_coding"	"IL6"	"GPL570"
"242615_at"	0.7231205	0.426	0.80169143	-5.885851	0.0516	"242615_at"	"CFAP100"	"ENST00000507830|ENSG00000163885"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"CFAP100-205|CFAP100"	"GPL570"
"238533_at"	0.7231205	0.426	0.80171694	-5.885831	0.03	"238533_at"	"EPHA7"	"ENST00000681729|ENST00000680608|ENSG00000135333"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"EPHA7-219|EPHA7-210|EPHA7"	"GPL570"
"241526_at"	0.7231115	0.426	0.80183538	-5.885739	0.0388	"241526_at"	"APLF"	"ENSG00000169621|ENST00000471727"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"APLF|APLF-204"	"GPL570"
"218503_at"	0.7230763	0.426	-0.80204159	-5.885579	-0.0655	"218503_at"	"FOCAD"	"ENSG00000188352"	"gene"	"protein_coding"	"FOCAD"	"GPL570"
"206577_at"	0.7227156	0.426	-0.802828	-5.88497	-0.0332	"206577_at"	"VIP"	"ENSG00000146469"	"gene"	"protein_coding"	"VIP"	"GPL570"
"1560035_at"	0.7229479	0.426	0.80238716	-5.885312	0.0516	"1560035_at"	"RTP5"	"ENSG00000188011"	"gene"	"protein_coding"	"RTP5"	"GPL570"
"1553081_at"	0.7225607	0.426	-0.80305649	-5.884793	-0.0781	"1553081_at"	"WFDC12"	"ENSG00000168703"	"gene"	"protein_coding"	"WFDC12"	"GPL570"
"204035_at"	0.7228023	0.426	0.80269273	-5.885075	0.0447	"204035_at"	"SCG2"	"ENSG00000171951"	"gene"	"protein_coding"	"SCG2"	"GPL570"
"237287_at"	0.7228942	0.426	-0.80250583	-5.88522	-0.0737	"237287_at"	"HMGA1P4"	"ENSG00000234705|ENST00000428643|ENST00000652876"	"ncRNA_gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"HMGA1P4|HMGA1P4-201|HMGA1P4-202"	"GPL570"
"204306_s_at"	0.7235595	0.427	-0.80090925	-5.886456	-0.0971	"204306_s_at"	"CD151"	"ENST00000525181|ENSG00000177697|ENST00000645878|ENST00000532045"	"lnc_RNA|gene|lnc_RNA|lnc_RNA"	"processed_transcript|protein_coding|retained_intron|retained_intron"	"CD151-205|CD151|CD151-223|CD151-220"	"GPL570"
"232377_at"	0.7236403	0.427	-0.80033065	-5.886903	-0.0328	"232377_at"	"NXPH1"	"ENSG00000122584"	"gene"	"protein_coding"	"NXPH1"	"GPL570"
"220659_s_at"	0.7236556	0.427	0.80029182	-5.886933	0.0642	"220659_s_at"	"MAP11"	"ENSG00000146826|ENST00000470260"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"MAP11|MAP11-208"	"GPL570"
"1564021_at"	0.7235826	0.427	-0.80066815	-5.886642	-0.0686	"1564021_at"	"GPR146"	"ENSG00000164849"	"gene"	"protein_coding"	"GPR146"	"GPL570"
"230383_x_at"	0.7235826	0.427	0.80084435	-5.886506	0.117	"230383_x_at"	"SLFN5"	"ENSG00000166750"	"gene"	"protein_coding"	"SLFN5"	"GPL570"
"1552526_at"	0.7235826	0.427	-0.80066468	-5.886645	-0.0495	"1552526_at"	"FAM71C"	"ENSG00000180219"	"gene"	"protein_coding"	"FAM71C"	"GPL570"
"1561414_at"	0.7235826	0.427	0.80081155	-5.886531	0.0324	"1561414_at"	"LINC01242"	"ENSG00000280683|ENST00000629369"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC01242|LINC01242-201"	"GPL570"
"1552804_a_at"	0.7236211	0.427	0.80041963	-5.886834	0.0478	"1552804_a_at"	"TIRAP"	"ENSG00000150455"	"gene"	"protein_coding"	"TIRAP"	"GPL570"
"220844_at"	0.7235826	0.427	-0.80058602	-5.886705	-0.0325	"220844_at"	"ELOA2"	"ENSG00000206181"	"gene"	"protein_coding"	"ELOA2"	"GPL570"
"219671_at"	0.7236765	0.427	-0.80022422	-5.886985	-0.139	"219671_at"	"HPCAL4"	"ENSG00000116983"	"gene"	"protein_coding"	"HPCAL4"	"GPL570"
"1561291_at"	0.7236761	0.427	-0.80024764	-5.886967	-0.0464	"1561291_at"	"AC073115.2"	"ENSG00000237471|ENST00000664963|ENST00000658576"	"ncRNA_gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"AC073115.2|AC073115.2-203|AC073115.2-202"	"GPL570"
"207685_at"	0.7233945	0.427	-0.80122313	-5.886213	-0.0521	"207685_at"	"CRYBB3"	"ENSG00000100053"	"gene"	"protein_coding"	"CRYBB3"	"GPL570"
"1559169_at"	0.723639	0.427	-0.80035507	-5.886884	-0.0536	"1559169_at"	"AL031280.1"	"ENSG00000233478|ENST00000436991"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL031280.1|AL031280.1-201"	"GPL570"
"220572_at"	0.7235826	0.427	-0.80055032	-5.886733	-0.0951	"220572_at"	"AP000873.1"	"ENSG00000247137|ENST00000602381|ENST00000665524"	"ncRNA_gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"AP000873.1|AP000873.1-201|AP000873.1-210"	"GPL570"
"216179_x_at"	0.7247417	0.428	-0.79848327	-5.888329	-0.0448	"216179_x_at"	"AIG1"	"ENSG00000146416"	"gene"	"protein_coding"	"AIG1"	"GPL570"
"200998_s_at"	0.7242283	0.428	0.79938009	-5.887637	0.134	"200998_s_at"	"CKAP4"	"ENSG00000136026"	"gene"	"protein_coding"	"CKAP4"	"GPL570"
"1557943_at"	0.7243512	0.428	-0.79913839	-5.887823	-0.072	"1557943_at"	"CNP"	"ENSG00000173786"	"gene"	"protein_coding"	"CNP"	"GPL570"
"208564_at"	0.7243422	0.428	0.79921687	-5.887763	0.0448	"208564_at"	"KCNA2"	"ENST00000640680|ENST00000640450|ENST00000525120|ENST00000639227|ENSG00000177301"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|gene"	"processed_transcript|processed_transcript|processed_transcript|processed_transcript|protein_coding"	"KCNA2-213|KCNA2-212|KCNA2-204|KCNA2-210|KCNA2"	"GPL570"
"238120_at"	0.7250055	0.428	-0.79802761	-5.88868	-0.0552	"238120_at"	"RPH3AL"	"ENSG00000181031"	"gene"	"protein_coding"	"RPH3AL"	"GPL570"
"240999_at"	0.7241538	0.428	0.79950283	-5.887542	0.0693	"240999_at"	"AC006455.5"	"ENSG00000230000|ENST00000456890|ENST00000666203|ENST00000615248|ENST00000665107|ENST00000618600"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|retained_intron|lncRNA|lncRNA|lncRNA|lncRNA"	"AC006455.5|AC006455.5-201|AC006455.5-204|AC006455.5-202|AC006455.5-205|AC006455.5-203"	"GPL570"
"226504_at"	0.7246245	0.428	-0.79862683	-5.888218	-0.0525	"226504_at"	"PHETA2"	"ENSG00000177096"	"gene"	"protein_coding"	"PHETA2"	"GPL570"
"237031_at"	0.7243512	0.428	-0.79917387	-5.887796	-0.0506	"237031_at"	"AP003119.3"	"ENSG00000261578|ENST00000566747"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AP003119.3|AP003119.3-201"	"GPL570"
"242848_x_at"	0.7246155	0.428	0.79866776	-5.888186	0.0378	"242848_x_at"	"AL513218.1"	"ENSG00000272100|ENST00000606527"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL513218.1|AL513218.1-201"	"GPL570"
"213974_at"	0.725227	0.429	0.79747344	-5.889107	0.0536	"213974_at"	"ADAMTSL3"	"ENSG00000156218"	"gene"	"protein_coding"	"ADAMTSL3"	"GPL570"
"206501_x_at"	0.7254372	0.429	0.79640324	-5.88993	0.0515	"206501_x_at"	"ETV1"	"ENSG00000006468"	"gene"	"protein_coding"	"ETV1"	"GPL570"
"243359_at"	0.7254372	0.429	-0.79623313	-5.890061	-0.043	"243359_at"	"AC018845.3"	"ENSG00000261173|ENST00000562536"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC018845.3|AC018845.3-201"	"GPL570"
"208940_at"	0.7253362	0.429	0.79694336	-5.889515	0.0697	"208940_at"	"SEPHS1"	"ENSG00000086475"	"gene"	"protein_coding"	"SEPHS1"	"GPL570"
"237247_at"	0.7254372	0.429	-0.79646494	-5.889883	-0.0594	"237247_at"	"USP51"	"ENSG00000247746"	"gene"	"protein_coding"	"USP51"	"GPL570"
"217803_at"	0.725296	0.429	0.79710619	-5.889389	0.0588	"217803_at"	"GOLPH3"	"ENSG00000113384"	"gene"	"protein_coding"	"GOLPH3"	"GPL570"
"219768_at"	0.7252621	0.429	-0.79735567	-5.889197	-0.048	"219768_at"	"VTCN1"	"ENSG00000134258"	"gene"	"protein_coding"	"VTCN1"	"GPL570"
"1554711_at"	0.7254372	0.429	0.79648433	-5.889868	0.051	"1554711_at"	"CALHM3"	"ENSG00000183128"	"gene"	"protein_coding"	"CALHM3"	"GPL570"
"232825_s_at"	0.7254351	0.429	0.79668694	-5.889712	0.0296	"232825_s_at"	"DSEL"	"ENSG00000171451"	"gene"	"protein_coding"	"DSEL"	"GPL570"
"206301_at"	0.7254372	0.429	0.79630066	-5.890009	0.0475	"206301_at"	"TEC"	"ENSG00000135605"	"gene"	"protein_coding"	"TEC"	"GPL570"
"207328_at"	0.7251511	0.429	-0.79767787	-5.888949	-0.154	"207328_at"	"ALOX15"	"ENSG00000161905"	"gene"	"protein_coding"	"ALOX15"	"GPL570"
"1566600_at"	0.7255505	0.43	-0.79567432	-5.89049	-0.0257	"1566600_at"	"AC007100.1"	"ENSG00000271955|ENST00000606382|ENST00000650011"	"ncRNA_gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"AC007100.1|AC007100.1-201|AC007100.1-202"	"GPL570"
"1569305_a_at"	0.7255505	0.43	0.79566849	-5.890495	0.061	"1569305_a_at"	"LINC01834"	"ENSG00000261316|ENST00000567374"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC01834|LINC01834-201"	"GPL570"
"227610_at"	0.7255842	0.43	-0.79531375	-5.890767	-0.0599	"227610_at"	"TSPAN11"	"ENSG00000110900"	"gene"	"protein_coding"	"TSPAN11"	"GPL570"
"237015_at"	0.7254965	0.43	0.79599863	-5.890241	0.0501	"237015_at"	"AC092376.2"	"ENSG00000277954|ENST00000622621"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC092376.2|AC092376.2-201"	"GPL570"
"1561612_at"	0.7256128	0.43	0.79500757	-5.891002	0.0441	"1561612_at"	"LINC02549"	"ENSG00000226497|ENST00000445346"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC02549|LINC02549-201"	"GPL570"
"219060_at"	0.7256128	0.43	0.79503566	-5.890981	0.076	"219060_at"	"NTAQ1"	"ENSG00000156795"	"gene"	"protein_coding"	"NTAQ1"	"GPL570"
